Date,Price,Open,High,Low,Vol.,Change %
"Jul 26, 2022","1,325.04","1,340.58","1,343.95","1,324.97",110.69K,-1.11%
"Jul 25, 2022","1,339.96","1,338.57","1,344.38","1,334.28",105.90K,0.18%
"Jul 22, 2022","1,337.52","1,336.71","1,341.79","1,331.03",101.55K,0.12%
"Jul 21, 2022","1,335.94","1,337.21","1,345.69","1,331.61",133.90K,-0.01%
"Jul 20, 2022","1,336.08","1,335.18","1,346.66","1,333.17",119.10K,0.13%
"Jul 19, 2022","1,334.35","1,337.94","1,345.31","1,328.27",107.72K,-0.20%
"Jul 18, 2022","1,337.02","1,330.44","1,341.04","1,326.34",105.57K,0.59%
"Jul 15, 2022","1,329.20","1,319.95","1,336.80","1,319.26",99.19K,0.81%
"Jul 14, 2022","1,318.52","1,313.19","1,329.46","1,308.95",112.02K,0.45%
"Jul 13, 2022","1,312.56","1,311.35","1,321.30","1,303.69",110.40K,0.19%
"Jul 12, 2022","1,310.04","1,316.54","1,318.74","1,308.96",106.02K,-0.45%
"Jul 11, 2022","1,315.92","1,317.26","1,326.41","1,314.75",98.67K,-0.19%
"Jul 08, 2022","1,318.37","1,318.66","1,324.15","1,312.42",118.52K,0.01%
"Jul 07, 2022","1,318.25","1,328.83","1,333.19","1,315.38",111.18K,-0.75%
"Jul 06, 2022","1,328.15","1,344.41","1,345.56","1,326.48",124.80K,-1.16%
"Jul 05, 2022","1,343.77","1,351.11","1,359.36","1,342.68",105.66K,-0.48%
"Jul 04, 2022","1,350.23","1,354.01","1,359.03","1,346.57",99.64K,-0.30%
"Jul 01, 2022","1,354.25","1,350.01","1,359.37","1,348.80",91.95K,0.35%
"Jun 30, 2022","1,349.57","1,359.95","1,361.76","1,349.09",94.45K,-0.70%
"Jun 29, 2022","1,359.05","1,359.56","1,366.95","1,356.57",106.12K,0.00%
"Jun 28, 2022","1,358.99","1,361.77","1,363.51","1,354.10",118.73K,-0.17%
"Jun 27, 2022","1,361.30","1,360.83","1,366.56","1,352.83",114.57K,0.07%
"Jun 24, 2022","1,360.29","1,368.84","1,370.44","1,357.85",112.67K,-0.56%
"Jun 23, 2022","1,367.97","1,371.20","1,378.74","1,364.51",137.12K,-0.21%
"Jun 22, 2022","1,370.89","1,360.18","1,375.77","1,358.94",106.76K,0.83%
"Jun 21, 2022","1,359.54","1,358.60","1,367.56","1,356.23",111.84K,0.17%
"Jun 20, 2022","1,357.28","1,352.46","1,364.14","1,352.26",99.58K,0.13%
"Jun 17, 2022","1,355.56","1,359.31","1,362.56","1,349.61",110.54K,-0.24%
"Jun 16, 2022","1,358.83","1,335.30","1,365.19","1,334.59",157.68K,1.83%
"Jun 15, 2022","1,334.38","1,343.71","1,357.07","1,335.11",126.75K,-0.65%
"Jun 14, 2022","1,343.10","1,344.85","1,349.37","1,341.31",114.00K,-0.06%
"Jun 13, 2022","1,343.96","1,345.20","1,352.65","1,340.87",94.64K,-0.09%
"Jun 10, 2022","1,345.20","1,342.27","1,351.92","1,339.30",95.27K,0.26%
"Jun 09, 2022","1,341.65","1,347.23","1,353.31","1,340.18",105.71K,-0.36%
"Jun 08, 2022","1,346.55","1,342.81","1,350.73","1,339.58",88.46K,0.34%
"Jun 07, 2022","1,342.04","1,342.01","1,345.73","1,338.90",91.52K,0.04%
"Jun 06, 2022","1,341.51","1,341.84","1,346.16","1,337.92",83.44K,0.08%
"Jun 03, 2022","1,340.50","1,333.73","1,342.44","1,331.90",55.73K,0.57%
"Jun 02, 2022","1,332.85","1,328.05","1,338.07","1,327.15",72.73K,0.39%
"Jun 01, 2022","1,327.69","1,333.81","1,336.81","1,323.35",80.59K,-0.42%
"May 31, 2022","1,333.27","1,332.60","1,336.04","1,323.97",99.58K,0.19%
"May 30, 2022","1,330.80","1,344.84","1,345.52","1,329.41",73.91K,-0.91%
"May 27, 2022","1,343.01","1,351.79","1,355.25","1,337.29",89.96K,-0.61%
"May 26, 2022","1,351.25","1,352.93","1,356.26","1,350.54",89.28K,-0.09%
"May 25, 2022","1,352.53","1,354.08","1,356.65","1,347.78",97.17K,-0.08%
"May 24, 2022","1,353.59","1,345.86","1,358.23","1,344.07",98.26K,0.67%
"May 23, 2022","1,344.55","1,347.09","1,350.42","1,338.07",96.38K,-0.03%
"May 20, 2022","1,344.91","1,338.31","1,347.87","1,336.44",102.80K,0.61%
"May 19, 2022","1,336.73","1,335.70","1,346.44","1,334.13",102.45K,0.15%
"May 18, 2022","1,334.76","1,336.35","1,341.10","1,329.31",105.42K,-0.08%
"May 17, 2022","1,335.78","1,336.08","1,338.68","1,330.31",89.05K,0.02%
"May 16, 2022","1,335.55","1,330.34","1,342.17","1,327.54",88.96K,0.34%
"May 13, 2022","1,330.99","1,339.93","1,341.21","1,328.10",100.82K,-0.65%
"May 12, 2022","1,339.64","1,344.76","1,357.39","1,335.22",123.45K,-0.35%
"May 11, 2022","1,344.39","1,344.17","1,349.19","1,338.43",130.38K,0.05%
"May 10, 2022","1,343.75","1,346.02","1,351.24","1,341.68",99.45K,-0.09%
"May 09, 2022","1,345.00","1,340.08","1,350.88","1,337.60",91.80K,0.38%
"May 06, 2022","1,339.97","1,338.38","1,347.49","1,333.42",110.12K,0.17%
"May 05, 2022","1,337.74","1,329.49","1,342.94","1,325.30",99.51K,0.64%
"May 04, 2022","1,329.23","1,326.02","1,342.06","1,325.22",84.04K,0.25%
"May 03, 2022","1,325.89","1,331.65","1,336.76","1,325.30",89.32K,-0.39%
"May 02, 2022","1,331.14","1,333.02","1,337.49","1,330.28",72.83K,-0.02%
"Apr 29, 2022","1,331.36","1,335.49","1,337.62","1,322.71",96.59K,-0.31%
"Apr 28, 2022","1,335.46","1,336.94","1,343.18","1,333.35",107.06K,-0.10%
"Apr 27, 2022","1,336.76","1,342.14","1,346.82","1,333.73",114.37K,-0.30%
"Apr 26, 2022","1,340.72","1,339.36","1,345.01","1,336.32",105.13K,0.10%
"Apr 25, 2022","1,339.34","1,345.20","1,347.44","1,338.19",106.00K,-0.26%
"Apr 22, 2022","1,342.89","1,347.18","1,349.67","1,338.07",82.81K,-0.28%
"Apr 21, 2022","1,346.71","1,339.19","1,352.44","1,337.05",95.24K,0.60%
"Apr 20, 2022","1,338.64","1,337.51","1,342.92","1,332.78",89.34K,0.13%
"Apr 19, 2022","1,336.96","1,332.19","1,341.75","1,328.88",81.23K,0.40%
"Apr 18, 2022","1,331.57","1,328.02","1,334.96","1,327.53",47.43K,0.33%
"Apr 15, 2022","1,327.18","1,332.12","1,333.43","1,325.72",61.48K,-0.36%
"Apr 14, 2022","1,332.01","1,331.88","1,340.13","1,322.19",112.28K,0.04%
"Apr 13, 2022","1,331.49","1,330.18","1,333.30","1,326.11",97.81K,0.15%
"Apr 12, 2022","1,329.52","1,343.82","1,347.48","1,326.37",63.64K,-1.03%
"Apr 11, 2022","1,343.31","1,344.17","1,348.69","1,337.59",79.96K,0.48%
"Apr 08, 2022","1,336.87","1,330.23","1,338.81","1,327.15",63.54K,0.52%
"Apr 07, 2022","1,329.89","1,326.57","1,335.19","1,325.22",88.59K,0.27%
"Apr 06, 2022","1,326.32","1,329.24","1,332.22","1,324.06",83.86K,-0.14%
"Apr 05, 2022","1,328.23","1,332.66","1,334.15","1,326.85",65.66K,-0.24%
"Apr 04, 2022","1,331.48","1,346.52","1,348.23","1,331.43",73.78K,-1.24%
"Apr 01, 2022","1,348.17","1,344.55","1,348.80","1,343.07",99.40K,0.35%
"Mar 31, 2022","1,343.48","1,350.68","1,354.46","1,343.03",93.26K,-0.51%
"Mar 30, 2022","1,350.34","1,340.22","1,352.48","1,339.17",107.79K,0.90%
"Mar 29, 2022","1,338.35","1,343.76","1,353.33","1,338.39",102.58K,-0.37%
"Mar 28, 2022","1,343.32","1,346.57","1,348.54","1,339.48",72.09K,-0.14%
"Mar 25, 2022","1,345.26","1,342.81","1,348.54","1,340.26",78.12K,0.32%
"Mar 24, 2022","1,340.93","1,341.41","1,346.23","1,336.30",68.66K,0.00%
"Mar 23, 2022","1,340.97","1,340.23","1,342.91","1,334.32",85.19K,0.07%
"Mar 22, 2022","1,339.98","1,341.72","1,346.55","1,335.65",73.82K,-0.08%
"Mar 21, 2022","1,341.01","1,339.71","1,345.34","1,336.95",85.01K,0.21%
"Mar 18, 2022","1,338.20","1,342.66","1,348.93","1,336.55",88.58K,-0.26%
"Mar 17, 2022","1,341.65","1,352.86","1,355.31","1,335.01",102.84K,-0.75%
"Mar 16, 2022","1,351.81","1,360.32","1,363.94","1,344.20",95.84K,-0.50%
"Mar 15, 2022","1,358.60","1,358.76","1,372.80","1,357.15",108.27K,0.11%
"Mar 14, 2022","1,357.14","1,353.79","1,363.69","1,349.00",94.44K,0.56%
"Mar 11, 2022","1,349.53","1,349.80","1,364.60","1,346.88",100.65K,-0.01%
"Mar 10, 2022","1,349.62","1,354.93","1,366.37","1,345.33",113.84K,-0.37%
"Mar 09, 2022","1,354.62","1,344.79","1,359.11","1,342.99",116.40K,0.76%
"Mar 08, 2022","1,344.42","1,337.49","1,349.94","1,336.02",120.56K,0.55%
"Mar 07, 2022","1,337.12","1,333.88","1,342.33","1,322.92",113.15K,0.52%
"Mar 04, 2022","1,330.19","1,335.82","1,340.72","1,326.41",85.97K,-0.27%
"Mar 03, 2022","1,333.81","1,338.26","1,340.46","1,332.81",100.27K,-0.32%
"Mar 02, 2022","1,338.03","1,341.27","1,343.26","1,333.25",98.14K,-0.22%
"Mar 01, 2022","1,340.92","1,347.48","1,348.77","1,335.94",103.96K,-0.41%
"Feb 28, 2022","1,346.41","1,339.16","1,353.08","1,332.33",111.00K,-0.21%
"Feb 25, 2022","1,349.30","1,350.00","1,352.18","1,342.82",99.82K,-0.03%
"Feb 24, 2022","1,349.69","1,348.95","1,355.92","1,344.05",113.14K,0.09%
"Feb 23, 2022","1,348.53","1,351.28","1,354.11","1,346.82",90.24K,-0.10%
"Feb 22, 2022","1,349.83","1,351.21","1,355.83","1,347.33",111.73K,-0.02%
"Feb 21, 2022","1,350.05","1,352.70","1,358.08","1,348.65",74.09K,-0.26%
"Feb 18, 2022","1,353.53","1,361.91","1,363.38","1,352.95",88.78K,-0.60%
"Feb 17, 2022","1,361.64","1,361.11","1,364.04","1,356.45",103.79K,0.06%
"Feb 16, 2022","1,360.81","1,359.40","1,365.15","1,357.47",95.09K,0.13%
"Feb 15, 2022","1,359.04","1,353.95","1,361.56","1,352.55",98.46K,0.40%
"Feb 14, 2022","1,353.57","1,361.03","1,364.30","1,350.76",100.92K,-0.57%
"Feb 11, 2022","1,361.29","1,371.22","1,371.69","1,357.70",104.63K,-0.71%
"Feb 10, 2022","1,371.05","1,364.22","1,375.02","1,361.91",106.05K,0.53%
"Feb 09, 2022","1,363.84","1,365.87","1,368.26","1,362.97",79.50K,-0.12%
"Feb 08, 2022","1,365.51","1,369.64","1,371.84","1,364.81",119.87K,-0.29%
"Feb 07, 2022","1,369.46","1,374.36","1,374.54","1,367.84",98.56K,-0.15%
"Feb 04, 2022","1,371.52","1,373.54","1,377.85","1,369.47",110.57K,-0.03%
"Feb 03, 2022","1,371.95","1,357.01","1,375.14","1,355.62",92.16K,1.20%
"Feb 02, 2022","1,355.63","1,355.30","1,360.94","1,354.81",68.16K,0.06%
"Feb 01, 2022","1,354.88","1,353.42","1,357.82","1,352.38",69.58K,0.13%
"Jan 31, 2022","1,353.16","1,348.40","1,356.79","1,347.03",76.69K,0.40%
"Jan 28, 2022","1,347.81","1,341.78","1,353.56","1,340.89",80.38K,0.48%
"Jan 27, 2022","1,341.36","1,346.03","1,352.76","1,339.27",71.37K,-0.28%
"Jan 26, 2022","1,345.10","1,352.06","1,354.69","1,345.43",68.41K,-0.49%
"Jan 25, 2022","1,351.76","1,354.11","1,357.73","1,349.69",76.58K,-0.15%
"Jan 24, 2022","1,353.77","1,352.77","1,357.53","1,351.45",107.58K,0.11%
"Jan 21, 2022","1,352.31","1,348.95","1,355.07","1,348.06",96.00K,0.27%
"Jan 20, 2022","1,348.63","1,347.73","1,354.06","1,345.86",100.50K,0.09%
"Jan 19, 2022","1,347.46","1,350.63","1,352.70","1,346.09",114.85K,-0.24%
"Jan 18, 2022","1,350.72","1,358.73","1,360.05","1,349.31",130.23K,-0.49%
"Jan 17, 2022","1,357.42","1,358.46","1,364.18","1,356.72",81.85K,-0.07%
"Jan 14, 2022","1,358.35","1,359.69","1,364.27","1,356.86",90.20K,-0.01%
"Jan 13, 2022","1,358.45","1,357.21","1,361.80","1,356.21",79.30K,0.12%
"Jan 12, 2022","1,356.87","1,355.41","1,358.84","1,350.85",85.23K,0.13%
"Jan 11, 2022","1,355.06","1,357.01","1,358.18","1,350.82",61.88K,-0.12%
"Jan 10, 2022","1,356.66","1,359.72","1,364.30","1,352.75",73.35K,-0.27%
"Jan 07, 2022","1,360.39","1,360.83","1,366.17","1,356.98",69.63K,-0.01%
"Jan 06, 2022","1,360.51","1,357.04","1,365.44","1,354.87",82.10K,0.37%
"Jan 05, 2022","1,355.52","1,351.67","1,358.13","1,350.33",47.97K,0.31%
"Jan 04, 2022","1,351.37","1,348.42","1,355.73","1,347.66",50.17K,0.30%
"Jan 03, 2022","1,347.37","1,351.21","1,356.67","1,346.21",36.14K,-0.23%
"Dec 31, 2021","1,350.47","1,347.28","1,353.88","1,343.35",27.40K,0.29%
"Dec 30, 2021","1,346.59","1,344.74","1,349.07","1,342.33",47.63K,0.16%
"Dec 29, 2021","1,344.40","1,343.91","1,348.85","1,337.31",66.39K,0.06%
"Dec 28, 2021","1,343.61","1,344.06","1,347.33","1,340.58",57.63K,0.06%
"Dec 27, 2021","1,342.84","1,343.43","1,346.41","1,340.76",55.22K,0.05%
"Dec 24, 2021","1,342.18","1,343.32","1,346.99","1,340.56",63.90K,-0.06%
"Dec 23, 2021","1,342.99","1,348.10","1,349.36","1,341.39",74.00K,-0.36%
"Dec 22, 2021","1,347.79","1,343.02","1,350.19","1,342.18",65.16K,0.32%
"Dec 21, 2021","1,343.43","1,341.49","1,348.75","1,340.73",77.05K,0.17%
"Dec 20, 2021","1,341.20","1,335.35","1,346.06","1,334.26",84.21K,0.48%
"Dec 17, 2021","1,334.74","1,344.18","1,346.24","1,333.65",90.29K,-0.68%
"Dec 16, 2021","1,343.83","1,337.97","1,346.91","1,333.77",93.49K,0.53%
"Dec 15, 2021","1,336.79","1,334.46","1,340.35","1,333.34",116.67K,0.20%
"Dec 14, 2021","1,334.17","1,337.33","1,340.41","1,331.58",178.85K,-0.21%
"Dec 13, 2021","1,336.93","1,336.44","1,339.52","1,329.73",99.92K,0.09%
"Dec 10, 2021","1,335.67","1,330.62","1,338.57","1,328.11",111.21K,0.40%
"Dec 09, 2021","1,330.37","1,333.04","1,334.70","1,327.54",87.81K,-0.19%
"Dec 08, 2021","1,332.90","1,325.88","1,334.63","1,324.66",148.99K,0.54%
"Dec 07, 2021","1,325.70","1,332.55","1,335.76","1,322.93",178.32K,-0.49%
"Dec 06, 2021","1,332.24","1,337.01","1,340.91","1,330.21",114.58K,-0.20%
"Dec 03, 2021","1,334.93","1,329.96","1,340.19","1,328.45",85.21K,0.40%
"Dec 02, 2021","1,329.60","1,332.44","1,336.11","1,327.49",112.06K,-0.19%
"Dec 01, 2021","1,332.17","1,341.05","1,343.27","1,327.97",124.73K,-0.64%
"Nov 30, 2021","1,340.72","1,344.90","1,353.30","1,332.81",152.01K,-0.26%
"Nov 29, 2021","1,344.17","1,351.37","1,352.98","1,341.30",108.99K,-0.56%
"Nov 26, 2021","1,351.74","1,334.08","1,355.34","1,333.14",129.35K,1.35%
"Nov 25, 2021","1,333.69","1,331.24","1,338.28","1,330.63",96.39K,0.21%
"Nov 24, 2021","1,330.95","1,338.59","1,339.64","1,328.37",106.50K,-0.47%
"Nov 23, 2021","1,337.24","1,337.72","1,343.11","1,334.77",118.87K,0.02%
"Nov 22, 2021","1,336.94","1,340.67","1,343.52","1,334.77",153.03K,-0.23%
"Nov 19, 2021","1,340.00","1,345.18","1,349.40","1,335.63",78.95K,-0.32%
"Nov 18, 2021","1,344.24","1,336.36","1,347.24","1,333.44",144.32K,0.60%
"Nov 17, 2021","1,336.16","1,340.40","1,341.68","1,334.41",140.62K,-0.29%
"Nov 16, 2021","1,340.00","1,345.59","1,346.92","1,337.83",122.67K,-0.39%
"Nov 15, 2021","1,345.19","1,351.27","1,354.81","1,342.96",94.79K,-0.37%
"Nov 12, 2021","1,350.18","1,354.44","1,368.27","1,345.57",107.28K,-0.27%
"Nov 11, 2021","1,353.84","1,360.79","1,363.31","1,350.19",140.99K,-0.47%
"Nov 10, 2021","1,360.19","1,366.24","1,371.43","1,358.34",177.26K,-0.42%
"Nov 09, 2021","1,365.88","1,368.55","1,393.22","1,359.23",181.52K,-0.17%
"Nov 08, 2021","1,368.24","1,365.22","1,371.76","1,364.96",126.75K,0.16%
"Nov 05, 2021","1,366.00","1,370.27","1,371.59","1,364.51",148.34K,-0.29%
"Nov 04, 2021","1,370.02","1,368.86","1,372.14","1,366.16",174.38K,0.11%
"Nov 03, 2021","1,368.56","1,364.69","1,375.78","1,363.90",170.65K,0.31%
"Nov 02, 2021","1,364.33","1,366.91","1,368.49","1,361.55",204.15K,-0.14%
"Nov 01, 2021","1,366.31","1,357.73","1,368.01","1,355.61",169.31K,0.63%
"Oct 29, 2021","1,357.80","1,364.98","1,369.80","1,355.07",182.98K,-0.49%
"Oct 28, 2021","1,364.53","1,360.35","1,366.35","1,354.41",184.11K,0.33%
"Oct 27, 2021","1,360.05","1,354.54","1,362.16","1,352.21",170.63K,0.45%
"Oct 26, 2021","1,354.00","1,355.85","1,358.01","1,350.31",142.14K,-0.12%
"Oct 25, 2021","1,355.60","1,370.91","1,372.88","1,354.82",149.46K,-1.15%
"Oct 22, 2021","1,371.41","1,369.04","1,373.91","1,365.82",248.54K,0.20%
"Oct 21, 2021","1,368.70","1,369.94","1,373.21","1,367.00",228.24K,-0.06%
"Oct 20, 2021","1,369.49","1,367.66","1,373.07","1,363.76",128.22K,0.19%
"Oct 19, 2021","1,366.91","1,376.86","1,378.13","1,365.98",64.76K,-0.68%
"Oct 18, 2021","1,376.21","1,371.34","1,379.53","1,369.29",90.45K,0.38%
"Oct 15, 2021","1,370.96","1,371.23","1,374.70","1,369.86",88.90K,0.07%
"Oct 14, 2021","1,370.05","1,375.94","1,380.83","1,370.43",56.41K,-0.36%
"Oct 13, 2021","1,375.02","1,380.81","1,383.22","1,372.58",90.52K,-0.37%
"Oct 12, 2021","1,380.12","1,381.69","1,388.26","1,379.07",57.11K,-0.04%
"Oct 11, 2021","1,380.69","1,385.70","1,386.30","1,379.72",65.08K,-0.26%
"Oct 08, 2021","1,384.33","1,376.10","1,385.82","1,375.73",64.65K,0.64%
"Oct 07, 2021","1,375.47","1,376.26","1,378.53","1,373.46",65.22K,0.00%
"Oct 06, 2021","1,375.41","1,377.24","1,385.64","1,375.03",77.16K,-0.03%
"Oct 05, 2021","1,375.84","1,376.69","1,380.03","1,373.81",77.10K,-0.01%
"Oct 04, 2021","1,375.95","1,369.07","1,378.33","1,368.68",56.67K,0.54%
"Oct 01, 2021","1,368.50","1,372.20","1,377.09","1,367.36",57.16K,-0.22%
"Sep 30, 2021","1,371.46","1,377.76","1,379.73","1,368.21",98.57K,-0.36%
"Sep 29, 2021","1,376.45","1,387.44","1,389.31","1,376.92",91.84K,-0.74%
"Sep 28, 2021","1,386.72","1,378.05","1,390.02","1,375.78",96.20K,0.68%
"Sep 27, 2021","1,377.37","1,383.66","1,384.13","1,375.88",69.24K,-0.33%
"Sep 24, 2021","1,381.88","1,379.03","1,384.92","1,376.24",88.53K,0.24%
"Sep 23, 2021","1,378.55","1,381.25","1,386.81","1,372.42",76.13K,-0.18%
"Sep 22, 2021","1,380.99","1,388.83","1,391.10","1,381.31",76.37K,-0.50%
"Sep 21, 2021","1,387.96","1,392.36","1,394.19","1,387.44",70.76K,-0.16%
"Sep 20, 2021","1,390.20","1,386.85","1,396.94","1,384.81",76.74K,0.42%
"Sep 17, 2021","1,384.36","1,382.94","1,389.52","1,379.32",117.75K,0.14%
"Sep 16, 2021","1,382.49","1,378.31","1,385.06","1,377.07",219.35K,0.33%
"Sep 15, 2021","1,377.90","1,384.14","1,386.88","1,376.18",207.70K,-0.40%
"Sep 14, 2021","1,383.47","1,385.83","1,388.13","1,379.94",198.92K,-0.10%
"Sep 13, 2021","1,384.88","1,382.63","1,388.94","1,381.86",141.60K,0.17%
"Sep 10, 2021","1,382.51","1,383.42","1,388.01","1,378.22",183.05K,-0.04%
"Sep 09, 2021","1,383.10","1,378.97","1,385.21","1,377.82",185.44K,0.37%
"Sep 08, 2021","1,378.03","1,376.11","1,383.10","1,375.11",208.40K,0.18%
"Sep 07, 2021","1,375.55","1,373.75","1,382.81","1,371.18",200.42K,0.17%
"Sep 06, 2021","1,373.18","1,372.92","1,377.76","1,370.94",131.11K,0.12%
"Sep 03, 2021","1,371.52","1,375.40","1,377.23","1,369.71",262.43K,-0.25%
"Sep 02, 2021","1,374.95","1,368.92","1,377.17","1,367.77",207.44K,0.52%
"Sep 01, 2021","1,367.85","1,368.60","1,371.67","1,363.15",211.92K,-0.02%
"Aug 31, 2021","1,368.11","1,375.61","1,377.50","1,365.33",173.57K,-0.38%
"Aug 30, 2021","1,373.34","1,370.73","1,378.04","1,370.39",104.66K,0.28%
"Aug 27, 2021","1,369.44","1,375.82","1,380.28","1,369.19",207.66K,-0.43%
"Aug 26, 2021","1,375.37","1,370.31","1,378.68","1,368.59",204.49K,0.40%
"Aug 25, 2021","1,369.87","1,367.96","1,372.96","1,366.91",203.54K,0.16%
"Aug 24, 2021","1,367.64","1,373.19","1,375.71","1,367.22",174.84K,-0.36%
"Aug 23, 2021","1,372.65","1,374.33","1,377.57","1,370.79",147.83K,-0.13%
"Aug 20, 2021","1,374.46","1,373.51","1,384.03","1,368.20",174.80K,0.09%
"Aug 19, 2021","1,373.19","1,370.64","1,378.02","1,368.64",207.98K,0.22%
"Aug 18, 2021","1,370.11","1,378.78","1,381.69","1,367.58",171.72K,-0.61%
"Aug 17, 2021","1,378.50","1,372.78","1,388.42","1,371.43",183.12K,0.45%
"Aug 16, 2021","1,372.35","1,370.90","1,377.36","1,369.69",151.49K,0.22%
"Aug 13, 2021","1,369.37","1,364.15","1,375.59","1,361.06",165.66K,0.39%
"Aug 12, 2021","1,364.06","1,354.86","1,368.97","1,353.55",193.86K,0.71%
"Aug 11, 2021","1,354.43","1,351.17","1,360.49","1,349.89",187.13K,0.27%
"Aug 10, 2021","1,350.73","1,346.55","1,352.56","1,344.82",237.46K,0.34%
"Aug 09, 2021","1,346.10","1,347.84","1,350.17","1,343.72",166.14K,-0.03%
"Aug 06, 2021","1,346.44","1,352.56","1,354.54","1,346.08",180.94K,-0.40%
"Aug 05, 2021","1,351.91","1,355.26","1,357.17","1,350.02",204.59K,-0.21%
"Aug 04, 2021","1,354.82","1,362.51","1,364.69","1,352.86",203.11K,-0.53%
"Aug 03, 2021","1,362.05","1,365.35","1,369.84","1,361.24",177.52K,-0.21%
"Aug 02, 2021","1,364.92","1,366.59","1,370.13","1,364.06",130.27K,-0.13%
"Jul 30, 2021","1,366.72","1,359.15","1,370.64","1,357.82",245.56K,0.59%
"Jul 29, 2021","1,358.71","1,362.58","1,364.64","1,355.73",214.00K,-0.25%
"Jul 28, 2021","1,362.15","1,364.20","1,368.60","1,360.49",227.77K,-0.04%
"Jul 27, 2021","1,362.67","1,360.31","1,371.23","1,355.86",200.20K,0.21%
"Jul 26, 2021","1,359.88","1,356.96","1,364.29","1,355.06",142.44K,0.34%
"Jul 23, 2021","1,355.22","1,354.68","1,359.00","1,351.06",190.68K,0.08%
"Jul 22, 2021","1,354.20","1,355.70","1,359.85","1,350.84",185.09K,-0.08%
"Jul 21, 2021","1,355.27","1,353.01","1,361.17","1,351.32",152.76K,0.27%
"Jul 20, 2021","1,351.60","1,359.26","1,360.37","1,350.56",210.23K,-0.45%
"Jul 19, 2021","1,357.75","1,349.06","1,363.40","1,348.36",171.20K,0.76%
"Jul 16, 2021","1,347.55","1,348.89","1,351.33","1,343.79",182.11K,-0.07%
"Jul 15, 2021","1,348.45","1,354.58","1,358.64","1,345.22",151.40K,-0.42%
"Jul 14, 2021","1,354.18","1,354.38","1,359.41","1,351.84",174.29K,0.02%
"Jul 13, 2021","1,353.94","1,360.79","1,362.07","1,352.50",189.86K,-0.39%
"Jul 12, 2021","1,359.25","1,359.71","1,363.84","1,357.19",188.82K,0.10%
"Jul 09, 2021","1,357.95","1,358.23","1,361.84","1,355.28",170.92K,0.01%
"Jul 08, 2021","1,357.79","1,346.11","1,366.00","1,343.70",187.90K,0.90%
"Jul 07, 2021","1,345.71","1,344.30","1,350.71","1,341.93",232.30K,0.14%
"Jul 06, 2021","1,343.87","1,341.22","1,347.24","1,339.51",243.16K,0.23%
"Jul 05, 2021","1,340.79","1,341.32","1,344.18","1,337.42",115.19K,-0.01%
"Jul 02, 2021","1,340.96","1,344.39","1,348.25","1,339.93",182.22K,-0.22%
"Jul 01, 2021","1,343.95","1,340.53","1,346.81","1,337.59",182.10K,0.28%
"Jun 30, 2021","1,340.18","1,346.49","1,348.17","1,338.18",190.00K,-0.44%
"Jun 29, 2021","1,346.06","1,347.90","1,350.14","1,343.17",182.23K,-0.10%
"Jun 28, 2021","1,347.46","1,345.47","1,352.03","1,344.34",140.19K,0.18%
"Jun 25, 2021","1,344.99","1,350.55","1,351.98","1,344.14",146.50K,-0.30%
"Jun 24, 2021","1,349.02","1,354.94","1,358.58","1,348.05",194.79K,-0.40%
"Jun 23, 2021","1,354.50","1,353.68","1,359.44","1,350.58",192.54K,0.09%
"Jun 22, 2021","1,353.26","1,348.39","1,356.81","1,345.40",203.00K,0.39%
"Jun 21, 2021","1,347.95","1,347.31","1,353.64","1,344.81",205.76K,0.14%
"Jun 18, 2021","1,346.04","1,350.94","1,352.43","1,344.31",213.09K,-0.33%
"Jun 17, 2021","1,350.50","1,358.81","1,359.99","1,347.78",212.00K,-0.59%
"Jun 16, 2021","1,358.55","1,355.69","1,366.59","1,349.30",204.06K,0.23%
"Jun 15, 2021","1,355.38","1,354.09","1,357.98","1,352.70",176.82K,0.21%
"Jun 14, 2021","1,352.60","1,352.15","1,357.91","1,348.83",136.11K,0.08%
"Jun 11, 2021","1,351.51","1,354.09","1,356.16","1,349.71",191.19K,-0.15%
"Jun 10, 2021","1,353.58","1,360.57","1,363.26","1,353.42",205.32K,-0.37%
"Jun 09, 2021","1,358.59","1,360.60","1,362.83","1,355.47",180.96K,-0.13%
"Jun 08, 2021","1,360.38","1,354.00","1,362.42","1,352.03",178.92K,0.49%
"Jun 07, 2021","1,353.73","1,351.47","1,357.62","1,349.46",132.30K,0.21%
"Jun 04, 2021","1,350.94","1,354.04","1,357.42","1,348.91",176.58K,-0.20%
"Jun 03, 2021","1,353.60","1,356.77","1,360.36","1,353.09",186.09K,-0.20%
"Jun 02, 2021","1,356.32","1,353.88","1,361.30","1,352.02",188.54K,0.23%
"Jun 01, 2021","1,353.27","1,354.85","1,358.23","1,350.31",166.74K,0.04%
"May 31, 2021","1,352.79","1,357.98","1,361.97","1,348.96",119.17K,-0.31%
"May 28, 2021","1,356.96","1,364.18","1,364.99","1,353.83",191.84K,-0.51%
"May 27, 2021","1,363.85","1,361.59","1,366.40","1,360.10",218.35K,0.20%
"May 26, 2021","1,361.15","1,375.27","1,376.59","1,360.19",206.29K,-1.00%
"May 25, 2021","1,374.89","1,372.43","1,379.52","1,369.93",227.07K,0.19%
"May 24, 2021","1,372.22","1,373.55","1,377.64","1,371.08",177.58K,-0.08%
"May 21, 2021","1,373.34","1,379.31","1,380.90","1,369.45",213.09K,-0.39%
